"year","tree_id","ring_width"
"1844","COPS19XX",0.75
"1844","COPS20XX",NA
"1844","COPS21XX",NA
"1844","COPS22XX",0.38
"1844","COPS23XX",NA
"1844","COPS25AX",NA
"1844","COPS26AX",NA
"1844","COPS27XX",1.23
"1844","COPS28XX",NA
"1844","COPS29XX",NA
"1844","COPS30XX",NA
"1844","COPS31XX",NA
"1844","COPS32AX",NA
"1844","COPS33XX",NA
"1844","COPS34XX",NA
"1844","COPS35XX",NA
"1844","COPS36AX",NA
"1844","COPS37XX",NA
"1844","COPS38XX",NA
"1845","COPS01XX",NA
"1845","COPS02XX",NA
"1845","COPS03AX",NA
"1845","COPS05XX",NA
"1845","COPS06XX",NA
"1845","COPS07XX",1.13
"1845","COPS08XX",NA
"1845","COPS09XX",NA
"1845","COPS10XX",NA
"1845","COPS11XX",NA
"1845","COPS12XX",2.04
"1845","COPS13XX",NA
"1845","COPS14XX",NA
"1845","COPS15XX",NA
"1845","COPS16XX",NA
"1845","COPS17XX",0.73
"1845","COPS18XX",1.16
"1845","COPS19XX",1.13
"1845","COPS20XX",NA
"1845","COPS21XX",NA
"1845","COPS22XX",0.88
"1845","COPS23XX",0.99
"1845","COPS25AX",NA
"1845","COPS26AX",NA
"1845","COPS27XX",2.49
"1845","COPS28XX",NA
"1845","COPS29XX",NA
"1845","COPS30XX",NA
"1845","COPS31XX",NA
"1845","COPS32AX",NA
"1845","COPS33XX",NA
"1845","COPS34XX",NA
"1845","COPS35XX",NA
"1845","COPS36AX",NA
"1845","COPS37XX",NA
"1845","COPS38XX",NA
"1846","COPS01XX",NA
"1846","COPS02XX",NA
"1846","COPS03AX",NA
"1846","COPS05XX",NA
"1846","COPS06XX",NA
"1846","COPS07XX",0.79
"1846","COPS08XX",NA
"1846","COPS09XX",NA
"1846","COPS10XX",NA
"1846","COPS11XX",NA
"1846","COPS12XX",2.01
"1846","COPS13XX",NA
"1846","COPS14XX",NA
"1846","COPS15XX",NA
"1846","COPS16XX",NA
"1846","COPS17XX",1.03
"1846","COPS18XX",1.13
"1846","COPS19XX",0.93
"1846","COPS20XX",NA
"1846","COPS21XX",NA
"1846","COPS22XX",0.67
"1846","COPS23XX",1.35
"1846","COPS25AX",NA
"1846","COPS26AX",NA
"1846","COPS27XX",2.44
"1846","COPS28XX",NA
"1846","COPS29XX",NA
"1846","COPS30XX",NA
"1846","COPS31XX",NA
"1846","COPS32AX",NA
"1846","COPS33XX",NA
"1846","COPS34XX",NA
"1846","COPS35XX",NA
"1846","COPS36AX",NA
"1846","COPS37XX",NA
"1846","COPS38XX",NA
"1847","COPS01XX",NA
"1847","COPS02XX",NA
"1847","COPS03AX",NA
"1847","COPS05XX",NA
"1847","COPS06XX",NA
"1847","COPS07XX",1.13
"1847","COPS08XX",NA
"1847","COPS09XX",NA
"1847","COPS10XX",NA
"1847","COPS11XX",NA
"1847","COPS12XX",1.75
"1847","COPS13XX",NA
"1847","COPS14XX",NA
"1847","COPS15XX",NA
"1847","COPS16XX",NA
"1847","COPS17XX",0.6
"1847","COPS18XX",1.98
"1847","COPS19XX",1.16
"1847","COPS20XX",NA
"1847","COPS21XX",NA
"1847","COPS22XX",1.05
"1847","COPS23XX",0.9
"1847","COPS25AX",NA
"1847","COPS26AX",NA
"1847","COPS27XX",3.26
"1847","COPS28XX",NA
"1847","COPS29XX",NA
"1847","COPS30XX",NA
"1847","COPS31XX",NA
"1847","COPS32AX",NA
"1847","COPS33XX",NA
"1847","COPS34XX",1.14
"1847","COPS35XX",NA
"1847","COPS36AX",NA
"1847","COPS37XX",NA
"1847","COPS38XX",NA
"1848","COPS01XX",NA
"1848","COPS02XX",NA
"1848","COPS03AX",NA
"1848","COPS05XX",NA
"1848","COPS06XX",NA
"1848","COPS07XX",1.06
"1848","COPS08XX",NA
"1848","COPS09XX",NA
"1848","COPS10XX",NA
"1848","COPS11XX",NA
"1848","COPS12XX",1.89
"1848","COPS13XX",NA
"1848","COPS14XX",NA
"1848","COPS15XX",NA
"1848","COPS16XX",NA
"1848","COPS17XX",0.64
"1848","COPS18XX",1.5
"1848","COPS19XX",1.27
"1848","COPS20XX",NA
"1848","COPS21XX",NA
"1848","COPS22XX",1.24
"1848","COPS23XX",1.25
"1848","COPS25AX",NA
"1848","COPS26AX",NA
"1848","COPS27XX",2.94
"1848","COPS28XX",NA
"1848","COPS29XX",NA
"1848","COPS30XX",NA
"1848","COPS31XX",NA
"1848","COPS32AX",NA
"1848","COPS33XX",NA
"1848","COPS34XX",0.6
"1848","COPS35XX",NA
"1848","COPS36AX",NA
"1848","COPS37XX",NA
"1848","COPS38XX",NA
"1849","COPS01XX",NA
"1849","COPS02XX",NA
"1849","COPS03AX",NA
"1849","COPS05XX",NA
"1849","COPS06XX",NA
"1849","COPS07XX",0.24
"1849","COPS08XX",NA
"1849","COPS09XX",NA
"1849","COPS10XX",NA
"1849","COPS11XX",NA
"1849","COPS12XX",0.88
"1849","COPS13XX",NA
"1849","COPS14XX",NA
"1849","COPS15XX",NA
"1849","COPS16XX",NA
"1849","COPS17XX",0.3
"1849","COPS18XX",0.5
"1849","COPS19XX",0.41
"1849","COPS20XX",NA
"1849","COPS21XX",NA
"1849","COPS22XX",0.19
"1849","COPS23XX",0.27
"1849","COPS25AX",NA
"1849","COPS26AX",NA
"1849","COPS27XX",0.84
"1849","COPS28XX",NA
"1849","COPS29XX",NA
"1849","COPS30XX",NA
"1849","COPS31XX",NA
"1849","COPS32AX",NA
"1849","COPS33XX",NA
"1849","COPS34XX",0.48
"1849","COPS35XX",NA
"1849","COPS36AX",NA
"1849","COPS37XX",NA
"1849","COPS38XX",NA
"1850","COPS01XX",NA
"1850","COPS02XX",NA
"1850","COPS03AX",NA
"1850","COPS05XX",NA
"1850","COPS06XX",NA
"1850","COPS07XX",0.23
"1850","COPS08XX",NA
"1850","COPS09XX",NA
"1850","COPS10XX",NA
"1850","COPS11XX",NA
"1850","COPS12XX",0.81
"1850","COPS13XX",NA
"1850","COPS14XX",NA
"1850","COPS15XX",NA
"1850","COPS16XX",NA
"1850","COPS17XX",0.27
"1850","COPS18XX",0.54
"1850","COPS19XX",0.49
"1850","COPS20XX",NA
"1850","COPS21XX",NA
"1850","COPS22XX",0.39
"1850","COPS23XX",0.31
"1850","COPS25AX",NA
"1850","COPS26AX",NA
"1850","COPS27XX",1.21
"1850","COPS28XX",NA
"1850","COPS29XX",NA
"1850","COPS30XX",NA
"1850","COPS31XX",NA
"1850","COPS32AX",NA
"1850","COPS33XX",NA
"1850","COPS34XX",0.62
"1850","COPS35XX",NA
"1850","COPS36AX",NA
"1850","COPS37XX",NA
"1850","COPS38XX",NA
"1851","COPS01XX",NA
"1851","COPS02XX",NA
"1851","COPS03AX",NA
"1851","COPS05XX",NA
"1851","COPS06XX",NA
"1851","COPS07XX",0.34
"1851","COPS08XX",NA
"1851","COPS09XX",NA
"1851","COPS10XX",NA
"1851","COPS11XX",NA
"1851","COPS12XX",0.78
"1851","COPS13XX",NA
"1851","COPS14XX",NA
"1851","COPS15XX",NA
"1851","COPS16XX",NA
"1851","COPS17XX",0.46
"1851","COPS18XX",0.54
"1851","COPS19XX",0.36
"1851","COPS20XX",NA
"1851","COPS21XX",NA
"1851","COPS22XX",0.67
"1851","COPS23XX",0.53
"1851","COPS25AX",NA
"1851","COPS26AX",NA
"1851","COPS27XX",0.84
"1851","COPS28XX",NA
"1851","COPS29XX",NA
"1851","COPS30XX",NA
"1851","COPS31XX",NA
"1851","COPS32AX",NA
"1851","COPS33XX",NA
"1851","COPS34XX",0.96
"1851","COPS35XX",NA
"1851","COPS36AX",NA
"1851","COPS37XX",NA
"1851","COPS38XX",NA
"1852","COPS01XX",NA
"1852","COPS02XX",NA
"1852","COPS03AX",NA
"1852","COPS05XX",NA
"1852","COPS06XX",NA
"1852","COPS07XX",0.56
"1852","COPS08XX",NA
"1852","COPS09XX",NA
"1852","COPS10XX",NA
"1852","COPS11XX",NA
"1852","COPS12XX",1.1
"1852","COPS13XX",NA
"1852","COPS14XX",NA
"1852","COPS15XX",NA
"1852","COPS16XX",NA
"1852","COPS17XX",0.58
"1852","COPS18XX",1.03
"1852","COPS19XX",0.39
"1852","COPS20XX",NA
"1852","COPS21XX",NA
"1852","COPS22XX",0.65
"1852","COPS23XX",0.65
"1852","COPS25AX",NA
"1852","COPS26AX",NA
"1852","COPS27XX",0.94
"1852","COPS28XX",NA
"1852","COPS29XX",NA
"1852","COPS30XX",NA
"1852","COPS31XX",NA
"1852","COPS32AX",NA
"1852","COPS33XX",NA
"1852","COPS34XX",1.17
"1852","COPS35XX",NA
"1852","COPS36AX",NA
"1852","COPS37XX",NA
"1852","COPS38XX",NA
"1853","COPS01XX",NA
"1853","COPS02XX",NA
"1853","COPS03AX",NA
"1853","COPS05XX",NA
"1853","COPS06XX",NA
"1853","COPS07XX",0.49
"1853","COPS08XX",NA
"1853","COPS09XX",NA
"1853","COPS10XX",NA
"1853","COPS11XX",NA
"1853","COPS12XX",1.25
"1853","COPS13XX",NA
"1853","COPS14XX",NA
"1853","COPS15XX",NA
"1853","COPS16XX",NA
"1853","COPS17XX",0.63
"1853","COPS18XX",1.35
"1853","COPS19XX",0.36
"1853","COPS20XX",NA
"1853","COPS21XX",NA
"1853","COPS22XX",0.82
"1853","COPS23XX",0.98
"1853","COPS25AX",NA
"1853","COPS26AX",NA
"1853","COPS27XX",1.02
"1853","COPS28XX",NA
"1853","COPS29XX",NA
"1853","COPS30XX",NA
"1853","COPS31XX",NA
"1853","COPS32AX",NA
"1853","COPS33XX",NA
"1853","COPS34XX",1.41
"1853","COPS35XX",NA
"1853","COPS36AX",NA
"1853","COPS37XX",NA
"1853","COPS38XX",NA
"1854","COPS01XX",NA
"1854","COPS02XX",NA
"1854","COPS03AX",NA
"1854","COPS05XX",NA
"1854","COPS06XX",NA
"1854","COPS07XX",0.5
"1854","COPS08XX",NA
"1854","COPS09XX",NA
"1854","COPS10XX",NA
"1854","COPS11XX",NA
"1854","COPS12XX",1.63
"1854","COPS13XX",NA
"1854","COPS14XX",NA
"1854","COPS15XX",NA
"1854","COPS16XX",NA
"1854","COPS17XX",0.66
"1854","COPS18XX",1.35
"1854","COPS19XX",0.94
"1854","COPS20XX",NA
"1854","COPS21XX",NA
"1854","COPS22XX",0.44
"1854","COPS23XX",0.73
"1854","COPS25AX",NA
"1854","COPS26AX",NA
"1854","COPS27XX",0.5
"1854","COPS28XX",NA
"1854","COPS29XX",NA
"1854","COPS30XX",NA
"1854","COPS31XX",NA
"1854","COPS32AX",NA
"1854","COPS33XX",NA
"1854","COPS34XX",2.07
"1854","COPS35XX",NA
"1854","COPS36AX",NA
"1854","COPS37XX",NA
"1854","COPS38XX",NA
"1855","COPS01XX",NA
"1855","COPS02XX",NA
"1855","COPS03AX",NA
"1855","COPS05XX",NA
"1855","COPS06XX",NA
"1855","COPS07XX",0.41
"1855","COPS08XX",NA
"1855","COPS09XX",NA
"1855","COPS10XX",NA
"1855","COPS11XX",NA
"1855","COPS12XX",0.9
"1855","COPS13XX",NA
"1855","COPS14XX",NA
"1855","COPS15XX",NA
"1855","COPS16XX",NA
"1855","COPS17XX",0.93
"1855","COPS18XX",1.09
"1855","COPS19XX",0.75
"1855","COPS20XX",NA
"1855","COPS21XX",NA
"1855","COPS22XX",0.52
"1855","COPS23XX",0.83
"1855","COPS25AX",NA
"1855","COPS26AX",NA
"1855","COPS27XX",0.63
"1855","COPS28XX",NA
"1855","COPS29XX",NA
"1855","COPS30XX",NA
"1855","COPS31XX",NA
"1855","COPS32AX",NA
"1855","COPS33XX",NA
"1855","COPS34XX",1.67
"1855","COPS35XX",NA
"1855","COPS36AX",NA
"1855","COPS37XX",1.92
"1855","COPS38XX",NA
"1856","COPS01XX",NA
"1856","COPS02XX",NA
"1856","COPS03AX",NA
"1856","COPS05XX",NA
"1856","COPS06XX",NA
"1856","COPS07XX",0.63
"1856","COPS08XX",NA
"1856","COPS09XX",NA
"1856","COPS10XX",NA
"1856","COPS11XX",NA
"1856","COPS12XX",1.38
"1856","COPS13XX",NA
"1856","COPS14XX",NA
"1856","COPS15XX",NA
"1856","COPS16XX",NA
"1856","COPS17XX",1.24
"1856","COPS18XX",1.4
"1856","COPS19XX",1.25
"1856","COPS20XX",NA
"1856","COPS21XX",NA
"1856","COPS22XX",1.26
"1856","COPS23XX",0.93
"1856","COPS25AX",NA
"1856","COPS26AX",NA
"1856","COPS27XX",1.2
"1856","COPS28XX",NA
"1856","COPS29XX",NA
"1856","COPS30XX",NA
"1856","COPS31XX",NA
"1856","COPS32AX",NA
"1856","COPS33XX",NA
"1856","COPS34XX",1.53
"1856","COPS35XX",NA
"1856","COPS36AX",NA
"1856","COPS37XX",1.62
"1856","COPS38XX",NA
"1857","COPS01XX",NA
"1857","COPS02XX",NA
"1857","COPS03AX",NA
"1857","COPS05XX",NA
"1857","COPS06XX",NA
"1857","COPS07XX",0.44
"1857","COPS08XX",NA
"1857","COPS09XX",NA
"1857","COPS10XX",NA
"1857","COPS11XX",NA
"1857","COPS12XX",1.4
"1857","COPS13XX",NA
"1857","COPS14XX",NA
"1857","COPS15XX",NA
"1857","COPS16XX",NA
"1857","COPS17XX",0.72
"1857","COPS18XX",0.74
"1857","COPS19XX",0.7
"1857","COPS20XX",NA
"1857","COPS21XX",NA
"1857","COPS22XX",0.38
"1857","COPS23XX",0.74
"1857","COPS25AX",NA
"1857","COPS26AX",NA
"1857","COPS27XX",0.68
"1857","COPS28XX",NA
"1857","COPS29XX",NA
"1857","COPS30XX",NA
"1857","COPS31XX",NA
"1857","COPS32AX",NA
"1857","COPS33XX",NA
"1857","COPS34XX",0.97
"1857","COPS35XX",NA
"1857","COPS36AX",NA
"1857","COPS37XX",1.28
"1857","COPS38XX",NA
"1858","COPS01XX",NA
"1858","COPS02XX",2.16
"1858","COPS03AX",NA
"1858","COPS05XX",NA
"1858","COPS06XX",NA
"1858","COPS07XX",0.47
"1858","COPS08XX",NA
"1858","COPS09XX",NA
"1858","COPS10XX",NA
"1858","COPS11XX",NA
"1858","COPS12XX",1.15
"1858","COPS13XX",NA
"1858","COPS14XX",NA
"1858","COPS15XX",NA
"1858","COPS16XX",NA
"1858","COPS17XX",0.74
"1858","COPS18XX",0.71
"1858","COPS19XX",0.68
"1858","COPS20XX",NA
"1858","COPS21XX",NA
"1858","COPS22XX",0.35
"1858","COPS23XX",0.57
"1858","COPS25AX",NA
"1858","COPS26AX",NA
"1858","COPS27XX",0.57
"1858","COPS28XX",NA
"1858","COPS29XX",NA
"1858","COPS30XX",NA
"1858","COPS31XX",NA
"1858","COPS32AX",NA
"1858","COPS33XX",NA
"1858","COPS34XX",0.48
"1858","COPS35XX",NA
"1858","COPS36AX",NA
"1858","COPS37XX",1.38
"1858","COPS38XX",NA
"1859","COPS01XX",NA
"1859","COPS02XX",2.02
"1859","COPS03AX",NA
"1859","COPS05XX",NA
"1859","COPS06XX",NA
"1859","COPS07XX",0.63
"1859","COPS08XX",NA
"1859","COPS09XX",1.09
"1859","COPS10XX",NA
"1859","COPS11XX",NA
"1859","COPS12XX",0.99
"1859","COPS13XX",NA
"1859","COPS14XX",NA
"1859","COPS15XX",NA
"1859","COPS16XX",NA
"1859","COPS17XX",0.62
"1859","COPS18XX",0.84
"1859","COPS19XX",0.42
"1859","COPS20XX",NA
"1859","COPS21XX",NA
"1859","COPS22XX",0.41
"1859","COPS23XX",0.61
"1859","COPS25AX",NA
"1859","COPS26AX",NA
"1859","COPS27XX",0.59
"1859","COPS28XX",NA
"1859","COPS29XX",NA
"1859","COPS30XX",NA
"1859","COPS31XX",NA
"1859","COPS32AX",NA
"1859","COPS33XX",NA
"1859","COPS34XX",1.2
"1859","COPS35XX",NA
"1859","COPS36AX",NA
"1859","COPS37XX",1.42
"1859","COPS38XX",NA
"1860","COPS01XX",NA
"1860","COPS02XX",1.99
"1860","COPS03AX",NA
"1860","COPS05XX",NA
"1860","COPS06XX",NA
"1860","COPS07XX",0.54
"1860","COPS08XX",NA
"1860","COPS09XX",0.68
"1860","COPS10XX",NA
"1860","COPS11XX",NA
"1860","COPS12XX",0.73
"1860","COPS13XX",NA
"1860","COPS14XX",NA
"1860","COPS15XX",NA
"1860","COPS16XX",NA
"1860","COPS17XX",0.66
"1860","COPS18XX",0.41
"1860","COPS19XX",0.43
"1860","COPS20XX",NA
"1860","COPS21XX",NA
"1860","COPS22XX",0.44
"1860","COPS23XX",0.79
"1860","COPS25AX",NA
"1860","COPS26AX",NA
"1860","COPS27XX",0.35
"1860","COPS28XX",NA
"1860","COPS29XX",NA
"1860","COPS30XX",NA
"1860","COPS31XX",NA
"1860","COPS32AX",NA
"1860","COPS33XX",NA
"1860","COPS34XX",1.27
"1860","COPS35XX",0.26
"1860","COPS36AX",NA
"1860","COPS37XX",1.11
"1860","COPS38XX",NA
"1861","COPS01XX",NA
"1861","COPS02XX",2.17
"1861","COPS03AX",NA
"1861","COPS05XX",NA
"1861","COPS06XX",NA
"1861","COPS07XX",0.47
"1861","COPS08XX",NA
"1861","COPS09XX",0.86
"1861","COPS10XX",NA
"1861","COPS11XX",NA
"1861","COPS12XX",0.98
"1861","COPS13XX",NA
"1861","COPS14XX",NA
"1861","COPS15XX",NA
"1861","COPS16XX",NA
"1861","COPS17XX",1.17
"1861","COPS18XX",0.79
"1861","COPS19XX",0.5
"1861","COPS20XX",NA
"1861","COPS21XX",NA
"1861","COPS22XX",1.79
"1861","COPS23XX",1.22
"1861","COPS25AX",NA
"1861","COPS26AX",NA
"1861","COPS27XX",0.87
"1861","COPS28XX",NA
"1861","COPS29XX",NA
"1861","COPS30XX",NA
"1861","COPS31XX",NA
"1861","COPS32AX",NA
"1861","COPS33XX",NA
"1861","COPS34XX",0.94
"1861","COPS35XX",0.4
"1861","COPS36AX",NA
"1861","COPS37XX",2.1
"1861","COPS38XX",NA
"1862","COPS01XX",NA
"1862","COPS02XX",2.04
"1862","COPS03AX",NA
"1862","COPS05XX",NA
"1862","COPS06XX",NA
"1862","COPS07XX",0.59
"1862","COPS08XX",NA
"1862","COPS09XX",0.88
"1862","COPS10XX",NA
"1862","COPS11XX",NA
"1862","COPS12XX",1.05
"1862","COPS13XX",NA
"1862","COPS14XX",NA
"1862","COPS15XX",NA
"1862","COPS16XX",2.33
"1862","COPS17XX",0.72
"1862","COPS18XX",0.92
"1862","COPS19XX",0.52
"1862","COPS20XX",NA
"1862","COPS21XX",NA
"1862","COPS22XX",3.34
"1862","COPS23XX",0.44
"1862","COPS25AX",NA
"1862","COPS26AX",NA
"1862","COPS27XX",0.53
"1862","COPS28XX",NA
"1862","COPS29XX",NA
"1862","COPS30XX",NA
"1862","COPS31XX",NA
"1862","COPS32AX",NA
"1862","COPS33XX",NA
"1862","COPS34XX",0.92
"1862","COPS35XX",0.6
"1862","COPS36AX",NA
"1862","COPS37XX",1.81
"1862","COPS38XX",NA
"1863","COPS01XX",NA
"1863","COPS02XX",1.47
"1863","COPS03AX",NA
"1863","COPS05XX",NA
"1863","COPS06XX",NA
"1863","COPS07XX",0.39
"1863","COPS08XX",NA
"1863","COPS09XX",0.8
"1863","COPS10XX",NA
"1863","COPS11XX",NA
"1863","COPS12XX",0.63
"1863","COPS13XX",NA
"1863","COPS14XX",NA
"1863","COPS15XX",NA
"1863","COPS16XX",2.46
"1863","COPS17XX",0.8
"1863","COPS18XX",0.63
"1863","COPS19XX",0.33
"1863","COPS20XX",NA
"1863","COPS21XX",NA
"1863","COPS22XX",2.54
"1863","COPS23XX",0.26
"1863","COPS25AX",NA
"1863","COPS26AX",NA
"1863","COPS27XX",0.72
"1863","COPS28XX",NA
"1863","COPS29XX",NA
"1863","COPS30XX",NA
"1863","COPS31XX",NA
"1863","COPS32AX",NA
"1863","COPS33XX",NA
"1863","COPS34XX",1.21
"1863","COPS35XX",0.81
"1863","COPS36AX",NA
"1863","COPS37XX",1.96
"1863","COPS38XX",2.12
"1864","COPS01XX",NA
"1864","COPS02XX",1.43
"1864","COPS03AX",NA
"1864","COPS05XX",NA
"1864","COPS06XX",NA
"1864","COPS07XX",0.25
"1864","COPS08XX",NA
"1864","COPS09XX",1.4
"1864","COPS10XX",NA
"1864","COPS11XX",NA
"1864","COPS12XX",0.66
"1864","COPS13XX",NA
"1864","COPS14XX",NA
"1864","COPS15XX",NA
"1864","COPS16XX",2.04
"1864","COPS17XX",0.55
"1864","COPS18XX",0.71
"1864","COPS19XX",0.4
"1864","COPS20XX",NA
"1864","COPS21XX",NA
"1864","COPS22XX",1.63
"1864","COPS23XX",0.23
"1864","COPS25AX",NA
"1864","COPS26AX",NA
"1864","COPS27XX",0.4
"1864","COPS28XX",NA
"1864","COPS29XX",NA
"1864","COPS30XX",NA
"1864","COPS31XX",NA
"1864","COPS32AX",NA
"1864","COPS33XX",NA
"1864","COPS34XX",1.35
"1864","COPS35XX",1.16
"1864","COPS36AX",NA
"1864","COPS37XX",1.28
"1864","COPS38XX",2.3
"1865","COPS01XX",NA
"1865","COPS02XX",1.18
"1865","COPS03AX",NA
"1865","COPS05XX",NA
"1865","COPS06XX",NA
"1865","COPS07XX",0.37
"1865","COPS08XX",NA
"1865","COPS09XX",1.76
"1865","COPS10XX",NA
"1865","COPS11XX",NA
"1865","COPS12XX",0.72
"1865","COPS13XX",NA
"1865","COPS14XX",2.61
"1865","COPS15XX",NA
"1865","COPS16XX",1.5
"1865","COPS17XX",1.04
"1865","COPS18XX",1.05
"1865","COPS19XX",0.46
"1865","COPS20XX",NA
"1865","COPS21XX",NA
"1865","COPS22XX",1.82
"1865","COPS23XX",0.36
"1865","COPS25AX",NA
"1865","COPS26AX",NA
"1865","COPS27XX",0.89
"1865","COPS28XX",NA
"1865","COPS29XX",NA
"1865","COPS30XX",NA
"1865","COPS31XX",NA
"1865","COPS32AX",NA
"1865","COPS33XX",NA
"1865","COPS34XX",1.45
"1865","COPS35XX",1.35
"1865","COPS36AX",NA
"1865","COPS37XX",1.99
"1865","COPS38XX",2.45
"1866","COPS01XX",NA
"1866","COPS02XX",1.69
"1866","COPS03AX",NA
"1866","COPS05XX",NA
"1866","COPS06XX",NA
"1866","COPS07XX",0.49
"1866","COPS08XX",NA
"1866","COPS09XX",2.03
"1866","COPS10XX",NA
"1866","COPS11XX",NA
"1866","COPS12XX",0.69
"1866","COPS13XX",NA
"1866","COPS14XX",1.94
"1866","COPS15XX",NA
"1866","COPS16XX",0.55
"1866","COPS17XX",0.88
"1866","COPS18XX",0.88
"1866","COPS19XX",0.57
"1866","COPS20XX",NA
"1866","COPS21XX",NA
"1866","COPS22XX",2.08
"1866","COPS23XX",0.36
"1866","COPS25AX",NA
"1866","COPS26AX",NA
"1866","COPS27XX",0.53
"1866","COPS28XX",NA
"1866","COPS29XX",NA
"1866","COPS30XX",NA
"1866","COPS31XX",NA
"1866","COPS32AX",NA
"1866","COPS33XX",NA
"1866","COPS34XX",1.13
"1866","COPS35XX",1.48
"1866","COPS36AX",NA
"1866","COPS37XX",1.86
"1866","COPS38XX",2.79
"1867","COPS01XX",NA
"1867","COPS02XX",0.64
"1867","COPS03AX",NA
"1867","COPS05XX",NA
"1867","COPS06XX",NA
"1867","COPS07XX",0.25
"1867","COPS08XX",NA
"1867","COPS09XX",0.94
"1867","COPS10XX",NA
"1867","COPS11XX",NA
"1867","COPS12XX",0.35
"1867","COPS13XX",NA
"1867","COPS14XX",0.35
"1867","COPS15XX",NA
"1867","COPS16XX",1.57
"1867","COPS17XX",0.19
"1867","COPS18XX",0.17
"1867","COPS19XX",0.19
"1867","COPS20XX",NA
"1867","COPS21XX",NA
"1867","COPS22XX",0.65
"1867","COPS23XX",0.11
"1867","COPS25AX",NA
"1867","COPS26AX",NA
"1867","COPS27XX",0.15
"1867","COPS28XX",NA
"1867","COPS29XX",NA
"1867","COPS30XX",NA
"1867","COPS31XX",2.01
"1867","COPS32AX",NA
"1867","COPS33XX",NA
"1867","COPS34XX",0.55
"1867","COPS35XX",0.73
"1867","COPS36AX",NA
"1867","COPS37XX",0.64
"1867","COPS38XX",1.04
"1868","COPS01XX",NA
"1868","COPS02XX",1.36
"1868","COPS03AX",NA
"1868","COPS05XX",NA
"1868","COPS06XX",NA
"1868","COPS07XX",0.6
"1868","COPS08XX",NA
"1868","COPS09XX",1.98
"1868","COPS10XX",NA
"1868","COPS11XX",NA
"1868","COPS12XX",0.56
"1868","COPS13XX",NA
"1868","COPS14XX",1.35
"1868","COPS15XX",NA
"1868","COPS16XX",1.31
"1868","COPS17XX",0.71
"1868","COPS18XX",0.55
"1868","COPS19XX",0.58
"1868","COPS20XX",NA
"1868","COPS21XX",NA
"1868","COPS22XX",1.34
"1868","COPS23XX",0.21
"1868","COPS25AX",NA
"1868","COPS26AX",NA
"1868","COPS27XX",0.81
"1868","COPS28XX",NA
"1868","COPS29XX",NA
"1868","COPS30XX",NA
"1868","COPS31XX",2.14
"1868","COPS32AX",NA
"1868","COPS33XX",NA
"1868","COPS34XX",1.95
"1868","COPS35XX",1.56
"1868","COPS36AX",NA
"1868","COPS37XX",1.31
"1868","COPS38XX",2.3
"1869","COPS01XX",NA
"1869","COPS02XX",0.54
"1869","COPS03AX",NA
"1869","COPS05XX",NA
"1869","COPS06XX",NA
"1869","COPS07XX",0.37
"1869","COPS08XX",NA
"1869","COPS09XX",1.1
"1869","COPS10XX",NA
"1869","COPS11XX",0.45
"1869","COPS12XX",0.4
"1869","COPS13XX",NA
"1869","COPS14XX",0.91
"1869","COPS15XX",NA
"1869","COPS16XX",1.15
"1869","COPS17XX",0.38
"1869","COPS18XX",0.56
"1869","COPS19XX",0.28
"1869","COPS20XX",NA
"1869","COPS21XX",NA
"1869","COPS22XX",0.81
"1869","COPS23XX",0.11
"1869","COPS25AX",NA
"1869","COPS26AX",NA
"1869","COPS27XX",0.4
"1869","COPS28XX",NA
"1869","COPS29XX",NA
"1869","COPS30XX",NA
"1869","COPS31XX",1.39
"1869","COPS32AX",NA
"1869","COPS33XX",NA
"1869","COPS34XX",1.01
"1869","COPS35XX",0.75
"1869","COPS36AX",NA
"1869","COPS37XX",1.46
"1869","COPS38XX",1.58
"1870","COPS01XX",NA
"1870","COPS02XX",0.61
"1870","COPS03AX",NA
"1870","COPS05XX",NA
"1870","COPS06XX",NA
"1870","COPS07XX",0.29
"1870","COPS08XX",NA
"1870","COPS09XX",1.41
"1870","COPS10XX",NA
"1870","COPS11XX",0.48
"1870","COPS12XX",0.31
"1870","COPS13XX",NA
"1870","COPS14XX",0.63
"1870","COPS15XX",NA
"1870","COPS16XX",1.34
"1870","COPS17XX",0.5
"1870","COPS18XX",0.68
"1870","COPS19XX",0.18
"1870","COPS20XX",NA
"1870","COPS21XX",NA
"1870","COPS22XX",0.64
"1870","COPS23XX",0.07
"1870","COPS25AX",NA
"1870","COPS26AX",NA
"1870","COPS27XX",0.31
"1870","COPS28XX",1.57
"1870","COPS29XX",NA
"1870","COPS30XX",NA
"1870","COPS31XX",1.04
"1870","COPS32AX",NA
"1870","COPS33XX",NA
"1870","COPS34XX",0.62
"1870","COPS35XX",0.96
"1870","COPS36AX",NA
"1870","COPS37XX",1.13
"1870","COPS38XX",1.07
"1871","COPS01XX",NA
"1871","COPS02XX",0.8
"1871","COPS03AX",NA
"1871","COPS05XX",NA
"1871","COPS06XX",NA
"1871","COPS07XX",0.18
"1871","COPS08XX",NA
"1871","COPS09XX",0.46
"1871","COPS10XX",NA
"1871","COPS11XX",0.47
"1871","COPS12XX",0.34
"1871","COPS13XX",NA
"1871","COPS14XX",0.49
"1871","COPS15XX",2.9
"1871","COPS16XX",0.67
"1871","COPS17XX",0.61
"1871","COPS18XX",0.62
"1871","COPS19XX",0.35
"1871","COPS20XX",NA
"1871","COPS21XX",NA
